time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,roll,pitch,yaw,vel.x,vel.y,vel.z,ang_vel_x,ang_vel_y,ang_vel_z,command_state_flag
1681856257.3718724,209,127,161,128,-0.2662659771995149,0.16854226284153592,3.5538912830721596,-2.781867754459353,-0.0032824819059982246,0.014746241732136395,-0.00017840836702541713,-0.0008725148984421768,0.0004277387720769342,-0.002430599034397713,-0.0005430690117692655,0.000200074999796226,0
1681856257.3770525,209,127,161,128,-0.2662668296387998,0.16853755764519238,3.5538927039056674,-2.7818766477416124,-0.0032802150499100513,0.014746258612821417,-0.00016455974144323664,-0.0009083179382575364,0.0002742858040610969,-0.0024663118818679755,-0.0006292212194905032,0.00023082284620179504,0
1681856257.3801568,209,127,161,128,-0.2662673027569883,0.16853465238986945,3.5538931336799484,-2.7818791808238554,-0.0032795145663031544,0.014746264457591347,-0.00015241179036580243,-0.0009359081430087429,0.00013844884685977447,-0.002476521630070738,-0.0006541912300880962,0.00023962967872805002,0
1681856257.385473,208,127,161,128,-0.26626804657762376,0.16852954787349705,3.553893119734601,-2.781888498557881,-0.003276733034217383,0.014746292132334754,-0.00013991433611310565,-0.0009601710215625662,-2.6231512683947017e-06,-0.002518036998922946,-0.0007466934420767513,0.00027102497682419637,0
1681856257.3890414,208,127,161,128,-0.26626849829750504,0.16852604278392727,3.5538925692536076,-2.7818997028193815,-0.0032729798665278587,0.014746344942151463,-0.00012658852842415693,-0.0009822550412841038,-0.00015426502517821707,-0.002575739774802969,-0.0008589599825726937,0.0003066914723167243,0
1681856257.3930092,208,127,161,128,-0.2662689552191265,0.1685220837920647,3.553891436732655,-2.78191060198014,-0.003268929065584958,0.014746425171516227,-0.00011515852569848328,-0.0009977896529932697,-0.0002854306670750811,-0.002639336063823979,-0.0009688265123617506,0.0003392219657793929,0
1681856257.3972626,208,127,161,128,-0.266269391458395,0.16851778133530526,3.553889603269362,-2.781923482430526,-0.0032636758370465646,0.014746566420419573,-0.00010256278636602209,-0.0010115365244381886,-0.00043105955294128756,-0.0027229936696072524,-0.0010989620350365813,0.0003749802681118105,0
1681856257.401659,207,127,161,128,-0.2662697834775508,0.1685132864287825,3.5538870219283245,-2.7819346943690837,-0.0032587300448125855,0.014746737020770851,-8.91674356434066e-05,-0.0010223972021729368,-0.0005871436571795292,-0.0028024544109190785,-0.0012120938250229126,0.000403823743550265,0
1681856257.4071126,206,127,161,128,-0.2662701855793421,0.1685076682597222,3.553882830696749,-2.7819471305188244,-0.0032528804135185663,0.014746983710491341,-7.373162331426827e-05,-0.0010301787602657623,-0.0007685275580299175,-0.0028968944629663975,-0.0013370328380188415,0.00043345086780620677,0
1681856257.4103527,205,127,161,128,-0.2662703798528329,0.16850432028828136,3.5538798122050483,-2.781959441836583,-0.003246753729494678,0.014747291295142923,-5.99589462496883e-05,-0.0010332899195117419,-0.000931602046633793,-0.0029960416232984195,-0.001459835429988215,0.00046046604304063576,0
1681856257.4154394,205,127,161,128,-0.2662706169796779,0.16849906840449497,3.5538742636633422,-2.7819723662142746,-0.003240005468909235,0.014747684609240738,-4.661739275657393e-05,-0.001032481704841193,-0.0010908024688082163,-0.003105288780541549,-0.001587530027589624,0.0004865092718269233,0
1681856257.4192905,204,127,161,128,-0.2662707408115821,0.16849510931565645,3.5538693936986263,-2.7819846573497338,-0.0032333242403237428,0.01474812664410503,-3.2154315050433296e-05,-0.0010280209343001387,-0.0012645398680066972,-0.0032133368083862705,-0.00170760680133345,0.0005092278669805249,0
1681856257.4229226,203,127,161,128,-0.26627081316942514,0.1684914003167476,3.5538642635154765,-2.7819985243880647,-0.0032255185157101796,0.01474870493712033,-1.9921937149697374e-05,-0.0010211808428072194,-0.0014124686691704127,-0.0033392941862836183,-0.0018413111651447145,0.0005326443976084574,1
1681856257.4239476,203,127,161,128,-0.2662708257469158,0.16849035936904666,3.5538627204970474,-2.7820157133165093,-0.0032155070076187453,0.014749537168774,-1.2271183853348097e-05,-0.0010155969076294034,-0.001505440420783739,-0.003500266211957637,-0.002004255298587744,0.0005586947577100885,0
1681856257.4276795,201,127,161,128,-0.26627084346434265,0.1684865971915818,3.5538567558881313,-2.782028587209536,-0.003207802516333347,0.014750242008062124,-4.747478077318435e-06,-0.0010080953165271791,-0.001598248453029602,-0.0036236332913173784,-0.0021241905766917206,0.0005762430940013362,0
1681856257.43208,201,127,161,128,-0.26627081158278343,0.16848223428780348,3.553849055743597,-2.7820433257453443,-0.003198799646219719,0.0147511317089294,7.244999262483541e-06,-0.0009914582418042216,-0.001749837298660513,-0.0037671833097709874,-0.0022592452783437886,0.0005944616764940363,0
1681856257.436261,200,127,161,128,-0.2662707335461599,0.1684781851051043,3.553841113044495,-2.7820589322021236,-0.0031890871666044873,0.01475216635480154,1.86649932886982e-05,-0.0009684935670600308,-0.001899754483019933,-0.00392128789870962,-0.0023996294264044607,0.0006117710481976919,0
1681856257.4410665,198,127,161,128,-0.2662705931345314,0.16847367610851682,3.5538312841373703,-2.7820764714285717,-0.003177989550862348,0.014753437321274822,2.9218548076294954e-05,-0.0009382864865446217,-0.00204531774501475,-0.004096389607680822,-0.002554214353379094,0.0006290306449211469,0
1681856257.4451256,195,127,161,128,-0.26627043776146986,0.1684700125122192,3.5538224437957315,-2.7820969614175737,-0.0031648279423885928,0.014755058836669612,3.827793559226346e-05,-0.0009025689636093185,-0.0021779195475289475,-0.004302704135325341,-0.0027306371222659232,0.0006465721678541516,0
1681856257.4494905,193,127,161,128,-0.26627023878445977,0.1684662458876125,3.5538124334351524,-2.782112107668267,-0.003154989414188014,0.014756346570254689,4.5584993955193124e-05,-0.000862921600089943,-0.0022933414582955035,-0.004455980547768396,-0.002858250545852767,0.0006579152569342792,0
1681856257.4536695,192,127,161,128,-0.2662700225711825,0.16846283081838487,3.5538024031009097,-2.782130397180066,-0.003143010682093106,0.014757996302619368,5.1738031364514886e-05,-0.0008171975423166607,-0.0024001752074199185,-0.00464152746925476,-0.0030092935276295183,0.0006699662522317176,0
1681856257.4579067,191,127,161,128,-0.26626978299157106,0.1684595823846991,3.553791830542786,-2.7821499751444883,-0.0031300937183347255,0.014759870147396208,5.654229813911676e-05,-0.0007666508216261419,-0.0024951903459507216,-0.00484031981471741,-0.003167423563220161,0.0006810715600634761,0
1681856257.4617975,189,127,161,128,-0.2662695494944369,0.1684568093882318,3.5537818023341945,-2.7821718154078,-0.0031155971900791446,0.01476208318925195,6.0013356449142876e-05,-0.0007127146378345685,-0.0025774468661242163,-0.005061878497970728,-0.003339697951824978,0.000691510893699914,0
1681856257.4660304,187,127,161,128,-0.26626928574592634,0.16845404249379864,3.553770584689477,-2.7821979329975615,-0.0030981764215898266,0.014764886588129054,6.230941943883463e-05,-0.0006536665759014734,-0.0026501189652732584,-0.005326048829858851,-0.0035403169365727147,0.0007016180495020086,0
1681856257.4710574,186,127,161,128,-0.2662689665081145,0.16845112617156222,3.553756904132161,-2.782216091728127,-0.003086027404849201,0.014766929032804505,6.350393318486123e-05,-0.0005801253033683097,-0.0027213856425045337,-0.00550898208930856,-0.0036765332558136576,0.0007072934535756071,0
1681856257.4746716,184,127,161,128,-0.26626873766174863,0.1684492981059329,3.553746866376484,-2.7822401644760073,-0.0030698933978132725,0.014769745909774569,6.331890149091037e-05,-0.0005058026902372199,-0.0027773203236710797,-0.0057503357187714006,-0.003853223377543812,0.0007133021082391763,0
1681856257.4786599,183,127,161,128,-0.26626849025225907,0.16844756121816712,3.553735629804134,-2.7822687594213504,-0.0030507088615763234,0.014773241691041734,6.203435029342791e-05,-0.0004354994801267944,-0.0028174079600311835,-0.006035063471380414,-0.00405769090865446,0.0007184480244690915,0
1681856257.4827194,182,127,161,128,-0.2662682483920452,0.16844611490782396,3.553724056316834,-2.782288952100108,-0.0030371604943983943,0.014775800881965789,5.95780385516699e-05,-0.00035627328698778943,-0.0028509264153870817,-0.006234721286402658,-0.004198754184611869,0.0007209258703016405,0
1681856257.4870944,181,127,161,128,-0.2662680043576792,0.16844494295430132,3.553711473435519,-2.7823172000664056,-0.00301821966153093,0.014779497184692151,5.5779526834896376e-05,-0.0002678762587378619,-0.0028760996965402153,-0.006511955166987522,-0.0043917684012469375,0.0007229700542729143,0
1681856257.4919734,180,127,161,128,-0.2662677595658069,0.16844413994823065,3.5536973633133715,-2.7823435434924937,-0.003000579509313317,0.014783057607194488,5.017257277526841e-05,-0.00016458422469782175,-0.0028920124005125812,-0.00676824461928684,-0.00456750222676573,0.0007235416121270423,0
1681856257.4954314,179,127,161,128,-0.266267607817328,0.16844391136624337,3.5536873479153295,-2.7823475015900563,-0.0029979316078128093,0.014783601482543849,4.388301516947287e-05,-6.610192661250695e-05,-0.0028962785486230536,-0.006805893607087354,-0.004593203747329833,0.0007235013964033669,0
1681856257.4994516,176,127,161,128,-0.26626745841938093,0.16844401977719436,3.5536757241706445,-2.782376258862126,-0.002978707207713871,0.014787618079586704,3.716168941901437e-05,2.6966462187073985e-05,-0.002891324802945056,-0.00704003473023368,-0.004756844527591875,0.0007210838808781103,0
1681856257.5035806,175,127,161,128,-0.26626733978578143,0.168444569860833,3.5536638454814806,-2.782408119471302,-0.002957411646919761,0.01479219251710468,2.873226590342721e-05,0.0001332265853955834,-0.0028769392236242916,-0.007225588020285778,-0.004895039908859938,0.0007143146756594912,0
1681856257.507991,175,127,161,128,-0.26626725754714775,0.16844567277940622,3.553651268158226,-2.7824379700981945,-0.0029374337657126492,0.014796589001471372,1.8646079798995937e-05,0.0002500662621402374,-0.002851673995101218,-0.007335536108844072,-0.004987463197691467,0.0007042960520472517,0
1681856257.5130188,174,127,161,128,-0.2662672273694281,0.16844761228862795,3.5536371321650866,-2.782471288318071,-0.00291507386685419,0.014801618326799845,6.00220648075803e-06,0.0003857592605617023,-0.00281158253838123,-0.007389767556029934,-0.005051188786591739,0.0006890126389031107,0
1681856257.5163698,173,127,161,128,-0.2662672490643682,0.16844932699844475,3.5536278640100285,-2.7825013288905764,-0.002894830003171256,0.014806263473062903,-6.474220856218438e-06,0.0005117050333300421,-0.0027658100201168843,-0.007378416133208661,-0.005074204262675238,0.0006714836140272971,0
1681856257.520645,172,127,161,128,-0.2662673301082638,0.1684520257587275,3.553616257241712,-2.7825329821721985,-0.002873381675996045,0.0148112754796187,-1.8957265934278798e-05,0.0006312766186478511,-0.0027149804683367796,-0.007304265310978261,-0.0050631662587233665,0.0006489938358342611,0
1681856257.5254965,171,127,161,128,-0.2662675010154169,0.16845581099200202,3.553603432922046,-2.7825645579443465,-0.0028518281679759117,0.014816403756373024,-3.52271146425346e-05,0.0007802063523632414,-0.002643328678135474,-0.007164097131865435,-0.005014862482296706,0.0006221255254892653,0
1681856257.528787,170,127,161,128,-0.2662676685725125,0.1684588323943279,3.5535949772099023,-2.7825968690597214,-0.002829560255030783,0.014821799106560781,-5.092278793203136e-05,0.0009182435954696164,-0.002569801265677631,-0.006946636988944348,-0.004924032595218469,0.0005895012001383928,0
1681856257.533218,170,127,161,128,-0.26626796519282386,0.168463503211271,3.5535839402410714,-2.782624766367068,-0.0028101102634521258,0.014826595371989458,-6.694192942988578e-05,0.0010541203221755204,-0.002490847592961413,-0.006691365898798756,-0.004808102857649078,0.0005565103109755874,0
1681856257.537184,168,127,161,128,-0.26626830433129417,0.168468289933337,3.5535744388307564,-2.7826568257230653,-0.0027874188901211294,0.014832296900170204,-8.550945852485941e-05,0.001206911181750267,-0.0023956599512910356,-0.006307215199549188,-0.004624759411164405,0.0005119277727697813,1
1681856257.537767,168,127,161,128,-0.2662683603127508,0.16846904290664755,3.5535730746119962,-2.782681098909271,-0.0027699163512047154,0.014836781074941624,-9.60340480565842e-05,0.0012916969195396805,-0.0023402651135784962,-0.005937735532781461,-0.004442777912199493,0.0004722629791240096,0
1681856257.5419161,168,127,161,128,-0.2662688027461215,0.1684747534893258,3.553563603562672,-2.7827042235928636,-0.002752888568748224,0.014841226593099378,-0.00010663104387371491,0.0013763098184078515,-0.002282621390873116,-0.005505498354761796,-0.004225561215064664,0.00042832615228092667,0
1681856257.5463774,167,127,161,128,-0.26626935675645047,0.16848151747136003,3.553553866194063,-2.7827255796082433,-0.002736737905058906,0.014845532428764555,-0.0001241816876196534,0.0015161498985718637,-0.0021826359611593882,-0.005014824048401393,-0.003975147660472201,0.0003806319354019451,0
1681856257.550473,166,127,161,128,-0.26626992704162694,0.16848821667490063,3.5535453064608236,-2.7827449950127106,-0.002721538307011384,0.014849682492475383,-0.00013924492937555526,0.0016357257077164102,-0.002090006017321646,-0.004462286857447348,-0.0036897202300029087,0.0003288862441607753,0
1681856257.5549927,165,127,161,128,-0.2662706137961346,0.1684960629797933,3.553536250245855,-2.782763308423821,-0.0027064914414705044,0.014853912376524829,-0.0001519468891943192,0.001736022999238048,-0.0020037199276089573,-0.0037997740121178854,-0.0033439941705028556,0.0002688284884157348,0
1681856257.5590565,164,127,161,128,-0.2662712730398253,0.1685034451113671,3.55352842941463,-2.782779522501448,-0.002692140599249493,0.01485810513789389,-0.00016222167491036432,0.0018165388083630169,-0.001924490682883464,-0.0030139321922140264,-0.0029302745310343975,0.0001996618072330998,0
1681856257.563363,163,127,161,128,-0.2662720046432755,0.16851152338967715,3.553520445449074,-2.7827889211902543,-0.002682936814053294,0.014860915458900142,-0.0001698813750556824,0.0018758099445772478,-0.0018539101294568888,-0.0023901334716971514,-0.0025997104875967636,0.00014598473321760153,0
1681856257.5677226,163,127,161,128,-0.2662727692909952,0.16851988268718074,3.5535126521396347,-2.7827975144064374,-0.002673088832545245,0.014864094239528287,-0.00017539868686457198,0.001917497126415111,-0.001787667976687735,-0.0015508265536299413,-0.0021525812633427827,7.510891409790836e-05,0
1681856257.5722961,162,127,161,128,-0.2662735856716973,0.16852875257127892,3.5535047548942713,-2.78280239818791,-0.002665051490966963,0.014866932435720627,-0.00017849913174801594,0.0019393729006164507,-0.0017267084302152401,-0.0006193892313742133,-0.001653820195424913,-2.0948969956720464e-06,0
1681856257.5763824,161,127,161,128,-0.266274317269757,0.1685366818251749,3.5534979120703576,-2.7828030890368574,-0.002659697169520081,0.014869111322242409,-0.0001790387226877576,0.0019404691833195468,-0.0016745950004445733,0.0002945126579481712,-0.0011623433918798087,-7.664697937589589e-05,0
1681856257.5813074,161,127,161,128,-0.26627518861602273,0.1685461367385089,3.5534898944097644,-2.7827999810915065,-0.0026564284646144465,0.014870833780706591,-0.00017692264742350734,0.0019197744501378811,-0.001627947228386354,0.0012538313148481362,-0.0006445969268813574,-0.00015385399596613784,0
1681856257.585267,161,127,161,128,-0.26627587092671695,0.16855357619777328,3.5534836021562373,-2.7827926253831246,-0.002655293939309189,0.014872124898123788,-0.00017231565956279783,0.001878814652601339,-0.0015890910487571777,0.002298053223313386,-7.923117811282558e-05,-0.0002368722018241622,0
1681856257.5893033,161,127,161,128,-0.26627654057002853,0.16856093628567761,3.5534773036056286,-2.7827782690958403,-0.0026570227500641863,0.014872975370763344,-0.00016590983639497915,0.0018235244927344708,-0.0015605195824903411,0.0036003348740938803,0.0006280483019802992,-0.000339159317097994,0
1681856257.5933573,160,127,162,128,-0.2662771782593098,0.1685680316886076,3.5534710698757785,-2.782764870156028,-0.0026601719439698357,0.014873115842112363,-0.0001572960893426575,0.0017501927129396307,-0.0015376474973628435,0.004527421505419741,0.0011328212500724885,-0.0004112581087961714,0
1681856257.597448,160,127,162,128,-0.2662777773720006,0.16857481695025528,3.5534648487529337,-2.782740701219058,-0.002667459748864065,0.014872681226082846,-0.0001464541762114537,0.0016586694294166765,-0.0015207646831067614,0.005895458945312682,0.0018793212179140986,-0.000516716852194718,0
1681856257.6018724,160,127,162,128,-0.26627836482800055,0.16858164765617828,3.5534581691509093,-2.7827158352810777,-0.0026761188616037934,0.01487173376892211,-0.00013277841517707266,0.0015438948739377252,-0.0015097419566353855,0.007081299641754406,0.0025277813001630144,-0.0006073470653730356,0
1681856257.6066194,160,127,162,128,-0.2662789125674367,0.16858828660151098,3.553451023139017,-2.7826806801822257,-0.002689495977049594,0.014869901172483106,-0.0001153885338002641,0.0013985813643768363,-0.001505401620518796,0.008538902142608771,0.0033263693561769343,-0.000717885280263366,0
1681856257.6100905,160,127,162,128,-0.26627925111975587,0.16859262496225907,3.553445788853239,-2.782641975586669,-0.002705183232264874,0.01486746302079967,-9.7533576931231e-05,0.0012498388515117629,-0.001507945997290325,0.009956590435378712,0.004104495669671051,-0.0008245989526942302,0
1681856257.6144352,160,127,162,128,-0.2662795917654796,0.16859736443353426,3.5534392003474653,-2.78263840173881,-0.0027066690751851308,0.014867221412375566,-7.840485768889953e-05,0.001090862279943529,-0.0015164460363960722,0.01007941602334245,0.004171977086424998,-0.0008338106971177786,0
1681856257.6189053,160,127,162,128,-0.2662798352186715,0.16860135288498815,3.55343234883683,-2.782596399111645,-0.002724481181594518,0.014864226684404656,-5.446246181294752e-05,0.0008922490739150886,-0.0015327387307922302,0.011359019861268712,0.00487648315732458,-0.0009294406981008329,0
1681856257.623001,160,127,162,128,-0.26627995308427177,0.16860413605025218,3.5534259781606368,-2.7825443335800313,-0.0027472174415301698,0.014860220675153461,-2.8777237249901202e-05,0.0006795180860111645,-0.0015554195610941119,0.01263045702105892,0.005579830183163637,-0.0010236971442576504,0
1681856257.627046,160,127,162,128,-0.266279961664531,0.16860599284028685,3.553419573567164,-2.782488550860389,-0.002772118677439428,0.014855683038908595,-2.1211962507306285e-06,0.00045903229220683236,-0.0015833320771983515,0.013722893404757993,0.006187922824686725,-0.0011038213504483228,0
1681856257.6312015,160,127,162,128,-0.26627984973680885,0.16860690264962425,3.5534128514099996,-2.7824266698380202,-0.0028002007873790813,0.01485043760539104,2.693550362663631e-05,0.00021894640788786257,-0.0016176929647485868,0.014694483398294624,0.006733154948163436,-0.0011740726727748633,0
1681856257.6360815,160,127,162,128,-0.2662795494456239,0.16860657732705242,3.553404736680851,-2.7823666222454904,-0.002827790051583845,0.014845187392039652,6.153569075140432e-05,-6.666512430620227e-05,-0.0016628708680394586,0.015448197394332926,0.007160650116420719,-0.0012275322727512425,0
1681856257.6393812,160,127,162,128,-0.2662792357552122,0.16860544478286127,3.5533990941115525,-2.782298310583578,-0.0028594838209468065,0.014839065055931975,9.50659644915157e-05,-0.00034322504560137436,-0.001710018134309851,0.016120367972178046,0.0075476791533799865,-0.0012738819420514379,0
1681856257.6440241,160,127,162,128,-0.2662786328552695,0.16860252000129544,3.553390912717453,-2.7822294087922455,-0.002891709099460904,0.01483275976455833,0.00012985240018657695,-0.0006299385344908996,-0.001762106090028838,0.01662771868706427,0.007846840599277661,-0.00130725302213275,0
1681856257.6478586,160,127,162,128,-0.2662779841954674,0.168598862803868,3.5533839190614684,-2.7821572091752302,-0.002925694783966204,0.01482603713093666,0.00016916473310709236,-0.000953764707999627,-0.0018238835584557353,0.016996814887810564,0.008073691433640553,-0.0013294168805167888,0
1681856257.6523626,160,127,162,128,-0.26627703746157527,0.16859304553160698,3.553375400481895,-2.782063205519186,-0.00297020389498015,0.014817136456049942,0.00021020008208328048,-0.0012915890272323194,-0.0018913510337501148,0.017249884763076907,0.008248226758953136,-0.0013402542545167448,0
1681856257.6565495,160,127,162,128,-0.26627596834245143,0.16858608232366734,3.5533671590060014,-2.7819952829166867,-0.0030025067551335827,0.01481061598825773,0.00025535052773802515,-0.0016631063671800539,-0.001968410415522405,0.017280405002972322,0.008293724661877142,-0.001335949962915527,1
1681856257.6569061,160,127,162,128,-0.2662758685280823,0.16858541726783072,3.553366441652796,-2.7819234232631653,-0.0030367822453771787,0.014803645937966488,0.0002798474649649691,-0.001864603178993983,-0.002011228220806243,0.017175091048831023,0.00826931236965001,-0.0013203725661630208,0
1681856257.66082,160,127,162,128,-0.26627468408727484,0.1685773915078658,3.553358412235518,-2.7818465811677555,-0.0030735204407787986,0.014796118787541723,0.00030262578073918516,-0.00205058949341498,-0.0020515239405169807,0.016901850510293522,0.008158812682809451,-0.0012907801157616787,0
1681856257.6651552,160,127,162,128,-0.26627319092568463,0.1685670438268252,3.5533491963051427,-2.7817827052207265,-0.0031041067364805386,0.014789808103272966,0.000344430161713804,-0.0023869174492295426,-0.0021258545694755443,0.01654078109141232,0.007996819130121548,-0.001255341636433915,0
1681856257.6693838,160,127,162,128,-0.266271564920996,0.16855561999390936,3.553339902937701,-2.7817152668209224,-0.0031364247560827785,0.014783095660381844,0.00038452627252353406,-0.002701569017489717,-0.002197745164337933,0.016014909273402995,0.007750269176732876,-0.001206164175365049,0
1681856257.673734,160,127,162,128,-0.266269732326894,0.16854265211115094,3.553330052847963,-2.7816418108695764,-0.0031716296170782865,0.014775728225708058,0.00042126804628405057,-0.0029809954250351336,-0.002264291942723942,0.01524950162801263,0.007381463082134456,-0.0011368691489480555,0
1681856257.6777143,160,127,162,128,-0.26626792637003205,0.1685298409999741,3.5533208034068156,-2.7815829187969734,-0.0031998318347472576,0.014769779881253747,0.00045371261394913767,-0.003218550155944531,-0.002323747709098959,0.014463867954914495,0.006996501593258706,-0.0010672128815458761,0
1681856257.6820376,160,127,162,128,-0.26626583908965223,0.16851504943304993,3.5533105234960343,-2.7815141183963634,-0.003232713271269949,0.014762782935238687,0.0004828041938000976,-0.0034214045285542436,-0.0023778233557375794,0.013302333913509618,0.006420570340512331,-0.0009657822158255512,0
1681856257.6862414,160,127,162,128,-0.2662636977531895,0.1684999356309392,3.5533003163082353,-2.781471235651327,-0.003253143893521715,0.014758394300139886,0.0005093815841135474,-0.003595274537670749,-0.002428088056603058,0.012407371954962111,0.0059732283754871905,-0.0008884519206422753,0
1681856257.6905315,160,127,162,128,-0.2662614133143955,0.16848391933773332,3.5532897078156074,-2.7814097722350932,-0.003282274457971468,0.014752062874446548,0.0005324903173991996,-0.0037333112514511143,-0.0024727822086915937,0.010802066458070853,0.005165648980372563,-0.0007509292403869511,0
1681856257.6960132,160,127,162,128,-0.26625837175920164,0.16846282560815506,3.55327590781666,-2.781352117888167,-0.003309294616039793,0.014746069244592546,0.0005548541717066494,-0.003848012976035529,-0.0025174578455897023,0.008747735954426768,0.0041255801754809815,-0.0005764506648689647,0
1681856257.6999438,160,127,162,128,-0.266256121868728,0.16844743018069022,3.5532658686648486,-2.781320275029593,-0.0033239581084225645,0.014742726387178587,0.0005724083836702557,-0.003916844777235201,-0.00255412195792125,0.00719430130706813,0.0033356673897066264,-0.000445301082937516,0
1681856257.7041109,160,127,162,128,-0.2662536878290617,0.1684310095855722,3.5532551166155777,-2.7813046310473837,-0.0033310278840046337,0.014741070781563557,0.0005841115864731447,-0.003940551995990548,-0.002580235911730819,0.0062270264041481786,0.0028426612840170102,-0.0003639019641768346,0
1681856257.7086158,160,127,162,128,-0.2662510152116476,0.1684133023393829,3.5532433911850116,-2.7812800063901713,-0.003341757081990915,0.014738431586688638,0.0005932664678716201,-0.003930646918272167,-0.00260280605053643,0.004119928147955015,0.0017662389151314743,-0.00018714689047320644,0
1681856257.7124324,160,127,162,128,-0.2662487296807024,0.16839846497982885,3.553233394226974,-2.7812677488802633,-0.003346555117482719,0.014737078297820491,0.0005988388047021846,-0.0038875809924388215,-0.0026193329014176357,0.0022957053476235895,0.0008320884216074471,-3.463226050025382e-05,0
1681856257.716571,160,127,162,128,-0.26624624189615104,0.16838267829582518,3.553222508438495,-2.7812627477612772,-0.003347736599654816,0.014736474194669277,0.0006011017163962965,-0.0038143989782451746,-0.002630238271736798,0.000459016872988862,-0.00011014799887731913,0.00011853552842542331,0
1681856257.7212641,160,127,162,128,-0.2662434253227488,0.16836532778310376,3.5532101337142037,-2.781262558937704,-0.0033475846761603645,0.014736438514063406,0.0006001607949233822,-0.0036970801112326543,-0.00263682968881957,0.00011794132109145608,-0.00028518794626285844,0.00014693980530755822,0
1681856257.725224,160,127,162,128,-0.2662410659489891,0.1683512844457731,3.553199688215373,-2.781266520042389,-0.0033439784939284234,0.014736740706896451,0.0005958173759884985,-0.0035463920729312194,-0.0026378227182814198,-0.0019717023204496214,-0.0013539848452031162,0.00032062288638246803,0
1681856257.7301722,160,127,162,128,-0.26623815841949283,0.16833469761741376,3.5531866604429445,-2.781279450116891,-0.0033357799272522026,0.014737955020660028,0.000587600587662663,-0.0033521345540564076,-0.00263286296653747,-0.003946816071633679,-0.0023573297954267492,0.000484139978013794,0
1681856257.733505,160,127,162,128,-0.2662362359340844,0.16832423640515526,3.5531779175438647,-2.7812993353030215,-0.0033241706141877714,0.014739876763326906,0.0005768286886394676,-0.0031388156821446135,-0.002623247484231432,-0.0056513501349843365,-0.003216146226407337,0.0006245901586735974,0
1681856257.738791,160,127,162,128,-0.2662332652000515,0.16830901790253688,3.5531641345331244,-2.781326497029813,-0.003308903607657232,0.014742523570760292,0.0005620026898673568,-0.002879032357866592,-0.0026074663786039716,-0.007215822982364633,-0.003996574118415817,0.0007527634625383458,0
1681856257.744673,160,127,162,128,-0.2662301019324095,0.16829437098434136,3.5531489646625793,-2.7813660017607136,-0.003287243680363483,0.01474637898084276,0.0005377855021730781,-0.002490115016625603,-0.0025790218761556414,-0.008819904636184154,-0.004785673611439677,0.0008831380597974585,0
1681856257.748661,160,127,162,128,-0.26622806102489605,0.16828600374691344,3.553138809160924,-2.7814039613834294,-0.0032667796161429674,0.01475007548039238,0.000511758626605321,-0.0020980891620059577,-0.0025464973524422186,-0.009959149950721915,-0.005335941017383829,0.0009747753835799104,0
1681856257.7509902,160,127,162,128,-0.26622691342902716,0.16828175942265916,3.5531329354321834,-2.7814478569465937,-0.0032434032715806804,0.014754331953764037,0.0004927183891149776,-0.0018222936019049731,-0.002521875724448117,-0.010971194207103815,-0.005813561873345624,0.001055126051553649,0
1681856257.7557342,160,127,162,128,-0.2662246885587032,0.1682746992031441,3.5531211206315914,-2.781495091021972,-0.003218515745276873,0.014758884861525469,0.0004689809276976709,-0.0014882252966551786,-0.002490444536265542,-0.011801905463696256,-0.006192490718495119,0.001119845466263922,0
1681856257.7595422,160,127,162,128,-0.2662230229161935,0.1682706845741463,3.553111799177773,-2.78154657548697,-0.0031916533374944933,0.014763809742734136,0.00043740364644306065,-0.001054255851745783,-0.00244784692181995,-0.012476123333630289,-0.00648378516821973,0.001170843325389868,0
1681856257.7631485,160,127,162,128,-0.26622155427640065,0.16826834440405555,3.5531031206946486,-2.781599955960468,-0.003164064918237175,0.014768868443419587,0.0004072406292241202,-0.0006489081563041748,-0.0024064654557291246,-0.012968896520234023,-0.0066763176310961365,0.0012061998457138644,1
1681856257.7638035,160,127,162,128,-0.26622129959697927,0.1682680790729836,3.553101561331389,-2.7816507658817704,-0.0031380439982264807,0.014773632316849323,0.00038886163663424207,-0.0004051252917332685,-0.0023809405010496005,-0.01326995214691704,-0.006769595643175804,0.0012255095697196385,0
1681856257.76801,160,127,162,128,-0.2662197523774981,0.16826752648885496,3.55309168849534,-2.7817065658628803,-0.003109738789548233,0.014778797969562038,0.0003678234347134308,-0.00013136687757918117,-0.0023470881217624545,-0.013429084534175453,-0.0067792711472102595,0.0012319876911059174,0
1681856257.772355,160,127,162,128,-0.2662183098886621,0.1682689293161903,3.5530818007116474,-2.7817617395572047,-0.0030820461042655456,0.014783826544033447,0.0003319745785997483,0.0003228468753893148,-0.0022755758953887577,-0.01341777923317523,-0.006696679535831412,0.0012238216803526231,0
1681856257.7764852,160,127,162,128,-0.2662170789943736,0.1682719677052167,3.553072762467521,-2.7818218526333087,-0.0030522436807798314,0.014789198286959472,0.0002980283344578352,0.0007356651415463475,-0.0021883705762615864,-0.013213693568977754,-0.006500771794769788,0.001198249960911531,0
1681856257.7806962,160,127,162,128,-0.26621595813243243,0.16827662156358128,3.5530639764564422,-2.7818800029964112,-0.0030238397690369734,0.014794263963573404,0.00026617799361431814,0.0011051804299591073,-0.0020864682035633937,-0.012814119714634833,-0.006198411390441064,0.001155824146181442,0
