time,commands[0],commands[1],commands[2],commands[3],position.x,position.y,position.z,orient.x,orient.y,orient.z,orient.w,command_state_flag
1681856768.0089107,0,128,164,127,,,,,,,,0
1681856768.0133116,0,128,164,127,,,,,,,,0
1681856768.017312,0,128,164,127,,,,,,,,0
1681856768.021501,0,128,164,127,,,,,,,,0
1681856768.025957,0,128,164,127,,,,,,,,0
1681856768.0353618,0,128,164,127,,,,,,,,0
1681856768.0354807,0,128,164,127,,,,,,,,0
1681856768.0389655,0,128,164,127,,,,,,,,0
1681856768.0428886,0,128,164,127,,,,,,,,0
1681856768.047755,0,128,164,127,,,,,,,,0
1681856768.0517666,0,128,164,127,,,,,,,,0
1681856768.055712,0,128,164,127,,,,,,,,0
1681856768.0602965,0,128,164,127,,,,,,,,0
1681856768.064564,0,128,164,127,,,,,,,,0
1681856768.0727086,0,128,164,127,,,,,,,,0
1681856768.073781,0,128,164,127,,,,,,,,0
1681856768.0774183,0,128,164,127,,,,,,,,0
1681856768.0819788,0,128,164,127,,,,,,,,0
1681856768.0858998,0,128,164,127,,,,,,,,0
1681856768.0902305,0,128,164,127,,,,,,,,0
1681856768.0946486,0,128,164,127,,,,,,,,0
1681856768.0986664,0,128,164,127,,,,,,,,0
1681856768.1028259,0,128,164,127,,,,,,,,0
1681856768.1069772,0,128,164,127,,,,,,,,0
1681856768.1163867,0,128,164,127,,,,,,,,0
1681856768.1164865,0,128,164,127,,,,,,,,0
1681856768.1196804,0,128,164,127,,,,,,,,0
1681856768.1240017,0,128,164,127,,,,,,,,0
1681856768.1281073,0,128,164,127,,,,,,,,0
1681856768.132396,0,128,164,127,,,,,,,,0
1681856768.136542,0,128,164,127,,,,,,,,0
1681856768.140921,0,128,164,127,,,,,,,,0
1681856768.145171,0,128,164,127,,,,,,,,0
1681856768.1496856,0,128,164,127,,,,,,,,0
1681856768.15585,0,128,164,127,,,,,,,,0
1681856768.1629846,0,128,164,127,,,,,,,,0
1681856768.1631088,0,128,164,127,,,,,,,,0
1681856768.166773,0,128,164,127,,,,,,,,0
1681856768.171064,0,128,164,127,,,,,,,,0
1681856768.1753595,0,128,164,127,,,,,,,,0
1681856768.1804738,0,128,164,127,,,,,,,,0
1681856768.1838155,0,128,164,127,,,,,,,,0
1681856768.1880515,0,128,164,127,,,,,,,,0
1681856768.1968768,0,128,164,127,,,,,,,,0
1681856768.1972184,0,128,164,127,,,,,,,,0
1681856768.2009597,0,128,164,127,,,,,,,,0
